rally,avg_rally_length,epsilon,left_states,right_states
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3000,0.57,0.5488,5403,5297
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
3500,0.65,0.4966,5524,5429
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5554
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4000,0.7,0.4493,5647,5555
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
4500,0.71,0.4065,5744,5626
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
5000,0.78,0.3678,5828,5719
